LeftArrowBar,LeftArrowBar,270,50.5,"{{Row[{""x"", ""⇤"", ""y"", ""⇤"", ""…""}]}}","Row[{""LeftArrowBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftArrowRightArrow,LeftArrowRightArrow,270,50.5,"{{Row[{""x"", ""⇆"", ""y"", ""⇆"", ""…""}]}}","Row[{""LeftArrowRightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftRightArrow,LeftRightArrow,270,50.5,"{{Row[{""x"", ""↔"", ""y"", ""↔"", ""…""}]}}","Row[{""LeftRightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftRightVector,LeftRightVector,270,50.5,"{{Row[{""x"", ""⥎"", ""y"", ""⥎"", ""…""}]}}","Row[{""LeftRightVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftTeeArrow,LeftTeeArrow,270,50.5,"{{Row[{""x"", ""↤"", ""y"", ""↤"", ""…""}]}}","Row[{""LeftTeeArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftTeeVector,LeftTeeVector,270,50.5,"{{Row[{""x"", ""⥚"", ""y"", ""⥚"", ""…""}]}}","Row[{""LeftTeeVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftVector,LeftVector,270,50.5,"{{Row[{""x"", ""↼"", ""y"", ""↼"", ""…""}]}}","Row[{""LeftVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftVectorBar,LeftVectorBar,270,50.5,"{{Row[{""x"", ""⥒"", ""y"", ""⥒"", ""…""}]}}","Row[{""LeftVectorBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LowerLeftArrow,LowerLeftArrow,270,50.5,"{{Row[{""x"", ""↙"", ""y"", ""↙"", ""…""}]}}","Row[{""LowerLeftArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LowerRightArrow,LowerRightArrow,270,50.5,"{{Row[{""x"", ""↘"", ""y"", ""↘"", ""…""}]}}","Row[{""LowerRightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
RightArrow,RightArrow,270,50.5,"{{Row[{""x"", ""→"", ""y"", ""→"", ""…""}]}}","Row[{""RightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
RightArrowBar,RightArrowBar,270,50.5,"{{Row[{""x"", ""⇥"", ""y"", ""⇥"", ""…""}]}}","Row[{""RightArrowBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
RightArrowLeftArrow,RightArrowLeftArrow,270,50.5,"{{Row[{""x"", ""⇄"", ""y"", ""⇄"", ""…""}]}}","Row[{""RightArrowLeftArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
RightTeeArrow,RightTeeArrow,270,50.5,"{{Row[{""x"", ""↦"", ""y"", ""↦"", ""…""}]}}","Row[{""RightTeeArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
RightTeeVector,RightTeeVector,270,50.5,"{{Row[{""x"", ""⥛"", ""y"", ""⥛"", ""…""}]}}","Row[{""RightTeeVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
RightVector,RightVector,270,50.5,"{{Row[{""x"", ""⇀"", ""y"", ""⇀"", ""…""}]}}","Row[{""RightVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
RightVectorBar,RightVectorBar,270,50.5,"{{Row[{""x"", ""⥓"", ""y"", ""⥓"", ""…""}]}}","Row[{""RightVectorBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
ShortLeftArrow,ShortLeftArrow,270,50.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""ShortLeftArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
ShortRightArrow,ShortRightArrow,270,50.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""ShortRightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
UpperLeftArrow,UpperLeftArrow,270,50.5,"{{Row[{""x"", ""↖"", ""y"", ""↖"", ""…""}]}}","Row[{""UpperLeftArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
UpperRightArrow,UpperRightArrow,270,50.5,"{{Row[{""x"", ""↗"", ""y"", ""↗"", ""…""}]}}","Row[{""UpperRightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
SameQ,SameQ,260,51,"{{Row[{""expr1"", ""==="", ""expr2""}]}}","Row[{""SameQ"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
UnsameQ,UnsameQ,260,51,"{{Row[{""expr1"", ""=!="", ""expr2""}]}}","Row[{""UnsameQ"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
Distributed,Distributed,250,52,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""Distributed"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,360,
Element,Element,250,52,"{{Row[{""expr1"", ""∈"", ""expr2""}]}}","Row[{""Element"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,360,
NotElement,NotElement,250,52,"{{Row[{""expr1"", ""∉"", ""expr2""}]}}","Row[{""NotElement"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,360,
NotReverseElement,NotReverseElement,250,52,"{{Row[{""x"", ""∌"", ""y"", ""∌"", ""…""}]}}","Row[{""NotReverseElement"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSquareSubset,NotSquareSubset,250,52,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotSquareSubset"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSquareSubsetEqual,NotSquareSubsetEqual,250,52,"{{Row[{""x"", ""⋢"", ""y"", ""⋢"", ""…""}]}}","Row[{""NotSquareSubsetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSquareSuperset,NotSquareSuperset,250,52,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotSquareSuperset"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSquareSupersetEqual,NotSquareSupersetEqual,250,52,"{{Row[{""x"", ""⋣"", ""y"", ""⋣"", ""…""}]}}","Row[{""NotSquareSupersetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSubset,NotSubset,250,52,"{{Row[{""x"", ""⊄"", ""y"", ""⊄"", ""…""}]}}","Row[{""NotSubset"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSubsetEqual,NotSubsetEqual,250,52,"{{Row[{""x"", ""⊈"", ""y"", ""⊈"", ""…""}]}}","Row[{""NotSubsetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSuperset,NotSuperset,250,52,"{{Row[{""x"", ""⊅"", ""y"", ""⊅"", ""…""}]}}","Row[{""NotSuperset"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
NotSupersetEqual,NotSupersetEqual,250,52,"{{Row[{""x"", ""⊉"", ""y"", ""⊉"", ""…""}]}}","Row[{""NotSupersetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
ReverseElement,ReverseElement,250,52,"{{Row[{""x"", ""∋"", ""y"", ""∋"", ""…""}]}}","Row[{""ReverseElement"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
SquareSubset,SquareSubset,250,52,"{{Row[{""x"", ""⊏"", ""y"", ""⊏"", ""…""}]}}","Row[{""SquareSubset"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
SquareSubsetEqual,SquareSubsetEqual,250,52,"{{Row[{""x"", ""⊑"", ""y"", ""⊑"", ""…""}]}}","Row[{""SquareSubsetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
SquareSuperset,SquareSuperset,250,52,"{{Row[{""x"", ""⊐"", ""y"", ""⊐"", ""…""}]}}","Row[{""SquareSuperset"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
SquareSupersetEqual,SquareSupersetEqual,250,52,"{{Row[{""x"", ""⊒"", ""y"", ""⊒"", ""…""}]}}","Row[{""SquareSupersetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
Subset,Subset,250,52,"{{Row[{""expr1"", ""⊂"", ""expr2""}]}}","Row[{""Subset"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,360,
SubsetEqual,SubsetEqual,250,52,"{{Row[{""x"", ""⊆"", ""y"", ""⊆"", ""…""}]}}","Row[{""SubsetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
Superset,Superset,250,52,"{{Row[{""expr1"", ""⊃"", ""expr2""}]}}","Row[{""Superset"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,360,
SupersetEqual,SupersetEqual,250,52,"{{Row[{""x"", ""⊇"", ""y"", ""⊇"", ""…""}]}}","Row[{""SupersetEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,360,
Not,Not,230,54,"{{Row[{""!"", ""expr""}], Row[{""¬"", ""expr""}]}}","Row[{""Not"", ""["", ""expr"", ""]""}]",True,Unary,Prefix,None,340,
And,And,220,55,"{{Row[{""expr1"", ""&&"", ""expr2"", ""&&"", ""expr3""}], Row[{""expr1"", ""∧"", ""expr2"", ""∧"", ""expr3""}]}}","Row[{""And"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,None,330,
Nand,Nand,220,55,"{{Row[{""expr1"", ""⊼"", ""expr2"", ""⊼"", ""expr3""}]}}","Row[{""Nand"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,None,330,
Xnor,Xnor,215,56,"{{Row[{""expr1"", """", ""expr2"", """", ""expr3""}]}}","Row[{""Xnor"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,None,325,
Xor,Xor,215,56,"{{Row[{""expr1"", ""⊻"", ""expr2"", ""⊻"", ""expr3""}]}}","Row[{""Xor"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,None,325,
Nor,Nor,210,57,"{{Row[{""expr1"", ""⊽"", ""expr2"", ""⊽"", ""expr3""}]}}","Row[{""Nor"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,None,320,
Or,Or,210,57,"{{Row[{""expr1"", ""||"", ""expr2"", ""||"", ""expr3""}], Row[{""expr1"", ""∨"", ""expr2"", ""∨"", ""expr3""}]}}","Row[{""Or"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,None,320,
Equivalent,Equivalent,205,58,"{{Row[{""expr1"", ""⧦"", ""expr2"", ""⧦"", ""expr3""}]}}","Row[{""Equivalent"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,None,315,
Implies,Implies,200,59,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""Implies"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,Right,310,
Conditioned,Conditioned,195,59.5,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""Conditioned"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,305,
DoubleLeftTee,DoubleLeftTee,190,60,"{{Row[{""expr1"", ""⫤"", ""expr2""}]}}","Row[{""DoubleLeftTee"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Left,300,
DoubleRightTee,DoubleRightTee,190,60,"{{Row[{""expr1"", ""⊨"", ""expr2""}]}}","Row[{""DoubleRightTee"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Right,300,
DownTee,DownTee,190,60,"{{Row[{""expr1"", ""⊤"", ""expr2""}]}}","Row[{""DownTee"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Left,300,
LeftTee,LeftTee,190,60,"{{Row[{""expr1"", ""⊣"", ""expr2""}]}}","Row[{""LeftTee"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Left,300,
RightTee,RightTee,190,60,"{{Row[{""expr1"", ""⊢"", ""expr2""}]}}","Row[{""RightTee"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Right,300,
UpTee,UpTee,190,60,"{{Row[{""expr1"", ""⊥"", ""expr2""}]}}","Row[{""UpTee"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Left,390,
SuchThat,SuchThat,180,61,"{{Row[{""expr1"", ""∍"", ""expr2""}]}}","Row[{""SuchThat"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Right,290,
Repeated,Repeated,170,62,"{{Row[{""expr"", ""..""}]}}","Row[{""Repeated"", ""["", ""expr"", ""]""}]",True,Unary,Postfix,,,
RepeatedNull,RepeatedNull,170,62,"{{Row[{""expr"", ""...""}]}}","Row[{""RepeatedNull"", ""["", ""expr"", ""]""}]",True,Unary,Postfix,,,
Alternatives,Alternatives,160,63,"{{Row[{""expr1"", ""|"", ""expr2""}]}}","Row[{""Alternatives"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
Pattern,Pattern,150,64,"{{Row[{""symb"", "":"", ""expr""}]}}","Row[{""Pattern"", ""["", ""symb"", "","", ""expr"", ""]""}]",True,Binary,Infix,,,
Optional,Optional,140,64.5,"{{Row[{""patt"", "":"", ""expr""}]}}","Row[{""Optional"", ""["", ""patt"", "","", ""expr"", ""]""}]",True,Binary,Infix,,,
StringExpression,StringExpression,135,65,"{{Row[{""expr1"", ""~~"", ""expr2"", ""~~"", ""expr3""}]}}","Row[{""StringExpression"", ""["", ""expr1"", "","", ""exrp2"", "", "", ""expr3"", ""]""}]",True,Binary,Infix,,,
Condition,Condition,130,66,"{{Row[{""expr1"", ""/;"", ""expr2""}]}}","Row[{""Condition"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
TwoWayRule,TwoWayRule,125,66.5,"{{Row[{""expr1"", ""<->"", ""expr2""}], Row[{""expr1"", """", ""expr2""}]}}","Row[{""TwoWayRule"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,Right,255,
Rule,Rule,120,67,"{{Row[{""expr1"", ""->"", ""expr2""}], Row[{""expr1"", """", ""expr2""}]}}","Row[{""Rule"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,Right,250,
RuleDelayed,RuleDelayed,120,67,"{{Row[{""expr1"", "":>"", ""expr2""}], Row[{""expr1"", """", ""expr2""}]}}","Row[{""RuleDelayed"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,Right,250,
ReplaceAll,ReplaceAll,110,68,"{{Row[{""expr1"", ""/."", ""expr2""}]}}","Row[{""ReplaceAll"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
ReplaceRepeated,ReplaceRepeated,110,68,"{{Row[{""expr1"", ""//."", ""expr2""}]}}","Row[{""ReplaceRepeated"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
AddTo,AddTo,100,69,"{{Row[{""expr1"", ""+="", ""expr2""}]}}","Row[{""AddTo"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
DivideBy,DivideBy,100,69,"{{Row[{""expr1"", ""/="", ""expr2""}]}}","Row[{""DivideBy"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
SubtractFrom,SubtractFrom,100,69,"{{Row[{""expr1"", ""-="", ""expr2""}]}}","Row[{""SubtractFrom"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
TimesBy,TimesBy,100,69,"{{Row[{""expr1"", ""*="", ""expr2""}]}}","Row[{""TimesBy"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
Function,Function,90,70,"{{Row[{""expr"", ""&""}]}}","Row[{""Function"", ""["", ""expr"", ""]""}]",True,Unary,Postfix,,,
Colon,Colon,80,71,"{{Row[{""expr1"", ""∶"", ""expr2""}]}}","Row[{""Colon"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,205,
FunctionCallPostfix,Postfix,70,72,"{{Row[{""expr1"", ""//"", ""expr2""}]}}","Row[{""expr2"", ""["", ""expr1"", ""]""}]",True,Binary,Infix,Left,,Postfix[f[x]] will display as x//f. Precedence identifies Postfix with this operator.
VerticalSeparator,VerticalSeparator,60,73,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""VerticalSeparator"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,202,
Because,Because,50,74,"{{Row[{""expr1"", ""∵"", ""expr2""}]}}","Row[{""Because"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Left,201,
Therefore,Therefore,50,74,"{{Row[{""expr1"", ""∴"", ""expr2""}]}}","Row[{""Therefore"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,Right,201,
ParameterizedFunction,Function,40,75,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""Function"", ""["", ""{"", ""expr1"", ""}"", "","", ""expr2"", ""]""}]",True,Binary,Infix,Right,190,
Set,Set,40,75,"{{Row[{""expr1"", ""="", ""expr2""}]}}","Row[{""Set"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
SetDelayed,SetDelayed,40,75,"{{Row[{""expr1"", "":="", ""expr2""}]}}","Row[{""SetDelayed"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
TagSet,TagSet,40,75,"{{Row[{""symb"", ""/:"", ""expr1"", ""="", ""expr2""}]}}","Row[{""TagSet"", ""["", ""symb"", "","", ""expr1"", "","", ""expr2"", ""]""}]",True,Ternary,Infix,,,
TagSetDelayed,TagSetDelayed,40,75,"{{Row[{""symb"", ""/:"", ""expr1"", "":="", ""expr2""}]}}","Row[{""TagSetDelayed"", ""["", ""symb"", "","", ""expr1"", "","", ""expr2"", ""]""}]",True,Ternary,Infix,,,
TagUnset,TagUnset,40,75,"{{Row[{""symb"", ""/;"", ""expr"", ""=.""}]}}","Row[{""TagUnset"", ""["", ""symb"", "","", ""expr"", ""]""}]",True,Binary,Infix,,,
Unset,Unset,40,75,"{{Row[{""expr"", ""=.""}]}}","Row[{""Unset"", ""["", ""expr"", ""]""}]",True,Unary,Postfix,,,
UpSet,UpSet,40,75,"{{Row[{""expr1"", ""^="", ""expr2""}]}}","Row[{""UpSet"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
UpSetDelayed,UpSetDelayed,40,75,"{{Row[{""expr1"", ""^:="", ""expr2""}]}}","Row[{""UpSetDelayed"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
Put,Put,30,76,"{{Row[{""expr"", "">>"", ""filename""}]}}","Row[{""Put"", ""["", ""expr"", "","", ""\"""", ""filename"", ""\"""", ""]""}]",True,Binary,Infix,,,
PutAppend,PutAppend,30,76,"{{Row[{""expr"", "">>>"", ""filename""}]}}","Row[{""PutAppend"", ""["", ""expr"", "","", ""\"""", ""filename"", ""\"""", ""]""}]",True,Binary,Infix,,,
CompoundExpression,CompoundExpression,10,77,"{{Row[{""expr1"", "";"", ""expr2"", "";"", ""expr""}]}}","Row[{""CompoundExpression"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,,,
CompoundExpressionNull,CompoundExpression,10,77,"{{Row[{""expr1"", "";"", ""expr2"", "";""}]}}","Row[{""CompoundExpression"", ""["", ""expr1"", "","", ""expr2"", "","", ""Null"", ""]""}]",True,Binary,Infix,,,
FormBox,FormBox,5,78,"{{Row[{""expr1"", ""\\`"", ""expr2""}]}}","Row[{""FormBox"", ""["", ""expr2"", "","", ""expr1"", ""]""}]",True,Binary,Infix,,,
