10038,"✶","SixPointedStar"
8259,"⁃","SkeletonIndicator"
8728,"∘","SmallCircle"
9251,"␣","SpaceIndicator"
63423,"","SpaceKey"
9824,"♠","SpadeSuit"
62395,"","SpanFromAbove"
62396,"","SpanFromBoth"
62394,"","SpanFromLeft"
8738,"∢","SphericalAngle"
63274,"","Spooky"
8730,"√","Sqrt"
62752,"","Square"
8851,"⊓","SquareIntersection"
8847,"⊏","SquareSubset"
8849,"⊑","SquareSubsetEqual"
8848,"⊐","SquareSuperset"
8850,"⊒","SquareSupersetEqual"
8852,"⊔","SquareUnion"
8902,"⋆","Star"
62413,"","StepperDown"
62411,"","StepperLeft"
62410,"","StepperRight"
62412,"","StepperUp"
163,"£","Sterling"
987,"ϛ","Stigma"
8834,"⊂","Subset"
8838,"⊆","SubsetEqual"
8827,"≻","Succeeds"
10928,"⪰","SucceedsEqual"
8829,"≽","SucceedsSlantEqual"
8831,"≿","SucceedsTilde"
8717,"∍","SuchThat"
8721,"∑","Sum"
9737,"☉","Sun"
8835,"⊃","Superset"
8839,"⊇","SupersetEqual"
63327,"","SystemEnterKey"
62383,"","SystemsModelDelay"
223,"ß","SZ"
63422,"","TabKey"
964,"τ","Tau"
9801,"♉","TaurusSign"
62426,"","TensorProduct"
62427,"","TensorWedge"
357,"ť","THacek"
8756,"∴","Therefore"
952,"θ","Theta"
8197," ","ThickSpace"
8201," ","ThinSpace"
254,"þ","Thorn"
8764,"∼","Tilde"
8771,"≃","TildeEqual"
8773,"≅","TildeFullEqual"
8776,"≈","TildeTilde"
215,"×","Times"
8482,"™","Trademark"
62407,"","Transpose"
63320,"","TripleDot"
61728,"","TwoWayRule"
250,"ú","UAcute"
369,"ű","UDoubleAcute"
252,"ü","UDoubleDot"
249,"ù","UGrave"
251,"û","UHat"
65080,"︸","UnderBrace"
9141,"⎵","UnderBracket"
65078,"︶","UnderParenthesis"
62420,"","UndirectedEdge"
8899,"⋃","Union"
8846,"⊎","UnionPlus"
65533,"�","UnknownGlyph"
8593,"↑","UpArrow"
10514,"⤒","UpArrowBar"
8645,"⇅","UpArrowDownArrow"
8597,"↕","UpDownArrow"
10606,"⥮","UpEquilibrium"
8598,"↖","UpperLeftArrow"
8599,"↗","UpperRightArrow"
9652,"▴","UpPointer"
965,"υ","Upsilon"
8869,"⊥","UpTee"
8613,"↥","UpTeeArrow"
9954,"⛢","Uranus"
367,"ů","URing"
8897,"⋁","Vee"
9792,"♀","Venus"
62416,"","VerticalBar"
8942,"⋮","VerticalEllipsis"
9474,"│","VerticalLine"
62514,"","VerticalSeparator"
8768,"≀","VerticalTilde"
8202," ","VeryThinSpace"
63271,"","Villa"
9805,"♍","VirgoSign"
63269,"","WarningSign"
8986,"⌚","WatchIcon"
8896,"⋀","Wedge"
8472,"℘","WeierstrassP"
9815,"♗","WhiteBishop"
9812,"♔","WhiteKing"
9816,"♘","WhiteKnight"
9817,"♙","WhitePawn"
9813,"♕","WhiteQueen"
9814,"♖","WhiteRook"
63264,"","Wolf"
62290,"","WolframAlphaPrompt"
61726,"","WolframLanguageLogo"
61727,"","WolframLanguageLogoCircle"
958,"ξ","Xi"
62626,"","Xnor"
8891,"⊻","Xor"
253,"ý","YAcute"
255,"ÿ","YDoubleDot"
165,"¥","Yen"
950,"ζ","Zeta"
382,"ž","ZHacek"
